asset_type,ticker,first_timestamp,final_timestamp,first_close,final_close,underlying_price_change_percent,eligible_minutes,trading_sessions,buy_and_hold_final_wealth,buy_and_hold_profit_loss,buy_and_hold_return_percent,target_net_profit_percent,required_reference_price_rise_percent,initial_capital,final_cash,open_lots,open_lot_cost_basis,open_liquidation_value,unrealized_pnl_on_open_lots,final_total_wealth,final_profit_loss,return_percent,buys,sales,skipped_buys,participation_percent_of_eligible_minutes,realized_profit_before_final_liquidation,max_open_lots,average_holding_minutes_closed,maximum_holding_minutes_closed,oldest_open_lot_age_minutes,closed_within_1_hour_percent,closed_within_1_day_percent,closed_within_7_days_percent,closed_within_30_days_percent,maximum_drawdown_percent,maximum_drawdown_timestamp
etf,QQQ,1664544600,1696017540,271.43,358.34,32.019305161551756,97703,251,395.18754556453814,95.18754556453814,31.729181854846054,2.0,2.2246470893335424,300.0,0.760000000002961,393,393.0,365.3934442400786,-27.606555759921378,366.15344424008157,66.15344424008157,22.051148080027193,5081,4688,92622,5.200454438451224,93.75999999999848,393,29296.922141638224,112636,112341,0.0,4.0315699658703075,37.649317406143346,72.99488054607508,12.35259818300969,1672260240
etf,QQQ,1664544600,1696017540,271.43,358.34,32.019305161551756,97703,251,395.18754556453814,95.18754556453814,31.729181854846054,3.0,3.226849511778007,300.0,0.8200000000009171,398,398.0,373.5418834518548,-24.4581165481452,374.3618834518557,74.3618834518557,24.787294483951893,3692,3294,94011,3.778799013336336,98.82000000000298,398,41809.89253187614,132477,112708,0.0,2.3375834851244686,25.288403157255615,60.868245294474804,12.333976715809527,1672260240
etf,QQQ,1664544600,1696017540,271.43,358.34,32.019305161551756,97703,251,395.18754556453814,95.18754556453814,31.729181854846054,4.0,4.22905193422245,300.0,0.4399999999993769,410,410.0,385.2324871552751,-24.767512844724877,385.6724871552745,85.6724871552745,28.557495718424832,3171,2761,94532,3.245550290165092,110.44000000000607,410,50384.23976819993,142231,114125,0.0,0.7605939876856211,12.024628757696487,60.1593625498008,12.342968513146033,1672260240
etf,QQQ,1664544600,1696017540,271.43,358.34,32.019305161551756,97703,251,395.18754556453814,95.18754556453814,31.729181854846054,5.0,5.2312543566669145,300.0,0.30000000000141336,403,403.0,379.0650958174842,-23.934904182515822,379.3650958174856,79.36509581748561,26.455031939161877,2469,2066,95234,2.5270462524180424,103.29999999999627,403,65126.334946757015,149628,152903,0.0,0.0,0.0968054211035818,35.86640851887706,12.367205153283198,1672260240
etf,QQQ,1664544600,1696017540,271.43,358.34,32.019305161551756,97703,251,395.18754556453814,95.18754556453814,31.729181854846054,6.0,6.233456779111335,300.0,0.4000000000017607,401,401.0,385.6220893296239,-15.377910670376082,386.02208932962566,86.02208932962566,28.674029776541875,2091,1690,95612,2.1401594628619387,101.40000000000232,401,75666.77455621301,150906,152922,0.0,0.0,0.0,34.61538461538461,12.367205153283194,1672260240
etf,QQQ,1664544600,1696017540,271.43,358.34,32.019305161551756,97703,251,395.18754556453814,95.18754556453814,31.729181854846054,7.000000000000001,7.2356592015558,300.0,0.8899999999962382,413,413.0,390.6053709900711,-22.394629009928906,391.49537099006733,91.49537099006733,30.498456996689114,2040,1627,95663,2.087960451572623,113.88999999999538,413,83244.69821757836,183094,155909,0.0,0.0,0.0,22.556853103872157,12.367205153283244,1672260240
etf,QQQ,1664544600,1696017540,271.43,358.34,32.019305161551756,97703,251,395.18754556453814,95.18754556453814,31.729181854846054,8.0,8.237861624000242,300.0,3.296918293926865e-12,408,408.0,388.47487646072835,-19.525123539271647,388.47487646073165,88.47487646073165,29.491625486910557,1758,1350,95945,1.7993306244434664,107.99999999999805,408,98931.24962962963,195797,152951,0.0,0.0,0.0,7.2592592592592595,12.327519401902352,1672260240
etf,QQQ,1664544600,1696017540,271.43,358.34,32.019305161551756,97703,251,395.18754556453814,95.18754556453814,31.729181854846054,9.0,9.240064046444685,300.0,0.030000000001133564,414,414.0,392.23110922769484,-21.768890772305156,392.26110922769595,92.26110922769595,30.753703075898642,1681,1267,96022,1.7205203524968526,114.03000000000306,414,104268.96921862668,217445,171746,0.0,0.0,0.0,20.994475138121548,12.31522409308711,1672260240
etf,QQQ,1664544600,1696017540,271.43,358.34,32.019305161551756,97703,251,395.18754556453814,95.18754556453814,31.729181854846054,10.0,10.242266468889127,300.0,0.29999999999856186,399,399.0,381.1100126944482,-17.889987305551813,381.4100126944468,81.41001269444678,27.136670898148928,1392,993,96311,1.4247259551907312,99.29999999999863,399,128028.80463242698,178939,155909,0.0,0.0,0.0,14.400805639476335,12.36720515328321,1672260240
etf,SPY,1664544600,1696017540,362.53,427.39,17.890933164151935,97744,251,352.89557435894176,52.89557435894176,17.631858119647248,1.0,1.222444666889122,300.0,0.5599999999907936,351,351.0,327.84347980472717,-23.156520195272833,328.40347980471796,28.40347980471796,9.46782660157266,5507,5156,92237,5.63410541823539,51.55999999999831,351,26566.414080682698,172473,105225,0.019394879751745538,11.636927851047323,50.32971295577968,87.3933281613654,8.838266106259827,1678714680
etf,SPY,1664544600,1696017540,362.53,427.39,17.890933164151935,97744,251,352.89557435894176,52.89557435894176,17.631858119647248,2.0,2.2246470893335424,300.0,0.5800000000027552,361,361.0,337.7106976797326,-23.28930232026738,338.2906976797354,38.29069767973539,12.763565893245122,3440,3079,94304,3.5193976100834834,61.58000000000403,361,45353.93829165313,242214,112376,0.0,0.0974342318934719,19.324455992205262,78.49951282884054,8.898412870471164,1678714680
etf,SPY,1664544600,1696017540,362.53,427.39,17.890933164151935,97744,251,352.89557435894176,52.89557435894176,17.631858119647248,3.0,3.226849511778007,300.0,0.5800000000011067,365,365.0,343.6309906988998,-21.36900930110022,344.2109906989009,44.2109906989009,14.736996899633636,2551,2186,95193,2.6098788672450484,65.58000000000172,365,63501.52516010979,259110,114149,0.0,0.0,15.690759377859104,54.34583714547118,8.896394720553767,1678714680
etf,SPY,1664544600,1696017540,362.53,427.39,17.890933164151935,97744,251,352.89557435894176,52.89557435894176,17.631858119647248,4.0,4.22905193422245,300.0,0.23999999999987764,366,366.0,347.1329187018063,-18.867081298193682,347.3729187018062,47.37291870180621,15.790972900602075,2022,1656,95722,2.068669176624652,66.23999999999916,366,81324.68719806764,264538,152903,0.0,0.0,15.096618357487923,35.7487922705314,8.901198136403595,1678714680
etf,SPY,1664544600,1696017540,362.53,427.39,17.890933164151935,97744,251,352.89557435894176,52.89557435894176,17.631858119647248,5.0,5.2312543566669145,300.0,0.5999999999998231,364,364.0,346.67055946429645,-17.329440535703554,347.27055946429624,47.27055946429624,15.756853154765405,1656,1292,96088,1.6942216402029793,64.59999999999847,364,102003.10216718266,286498,152910,0.0,0.0,0.23219814241486067,41.253869969040245,8.893127910207676,1678714680
etf,SPY,1664544600,1696017540,362.53,427.39,17.890933164151935,97744,251,352.89557435894176,52.89557435894176,17.631858119647248,6.0,6.233456779111335,300.0,0.3200000000001779,364,364.0,349.87239441835595,-14.127605581644048,350.1923944183561,50.192394418356116,16.73079813945204,1436,1072,96308,1.4691438860697332,64.32000000000092,364,119921.52332089552,279299,157020,0.0,0.0,0.0,27.98507462686567,8.91059123813354,1678714680
etf,SPY,1664544600,1696017540,362.53,427.39,17.890933164151935,97744,251,352.89557435894176,52.89557435894176,17.631858119647248,7.000000000000001,7.2356592015558,300.0,0.4799999999980853,367,367.0,350.56571952502577,-16.43428047497423,351.04571952502386,51.045719525023856,17.015239841674614,1331,964,96413,1.3617204125061384,67.4799999999999,367,138242.81846473028,273418,152928,0.0,0.0,0.0,22.30290456431535,8.904296447744157,1678714680
etf,SPY,1664544600,1696017540,362.53,427.39,17.890933164151935,97744,251,352.89557435894176,52.89557435894176,17.631858119647248,8.0,8.237861624000242,300.0,0.11999999999965638,353,353.0,349.3559255742908,-3.6440744257092206,349.47592557429044,49.47592557429044,16.491975191430154,1017,664,96727,1.04047307251596,53.11999999999922,353,174842.38704819276,302400,171749,0.0,0.0,0.0,0.0,8.912664965763929,1678714680
etf,SPY,1664544600,1696017540,362.53,427.39,17.890933164151935,97744,251,352.89557435894176,52.89557435894176,17.631858119647248,9.0,9.240064046444685,300.0,0.4300000000007458,356,356.0,349.8838598010979,-6.116140198902087,350.31385980109866,50.31385980109866,16.77128660036622,983,627,96761,1.0056883286953675,56.43000000000088,356,188272.46411483255,308049,161669,0.0,0.0,0.0,0.0,8.912664965763927,1678714680
etf,SPY,1664544600,1696017540,362.53,427.39,17.890933164151935,97744,251,352.89557435894176,52.89557435894176,17.631858119647248,10.0,10.242266468889127,300.0,0.0,363,363.0,351.17284125683443,-11.827158743165569,351.17284125683443,51.17284125683443,17.057613752278144,993,630,96751,1.0159191357014241,63.000000000000625,363,192117.2603174603,322211,154448,0.0,0.0,0.0,0.0,8.91266496576393,1678714680
stock,AAPL,1664544600,1696017540,141.6808,171.22,20.849119993675913,97749,251,361.7506322692252,61.75063226922521,20.583544089741746,1.0,1.222444666889122,300.0,0.059999999985706154,385,385.0,336.0632452208757,-48.93675477912433,336.12324522086135,36.12324522086135,12.041081740287108,8891,8506,88858,9.09574522501509,85.06000000000661,385,16320.794027745122,207496,103914,1.01105102280743,18.30472607571126,59.98118974841289,95.52080884081825,20.331103201432178,1672769820
stock,AAPL,1664544600,1696017540,141.6808,171.22,20.849119993675913,97749,251,361.7506322692252,61.75063226922521,20.583544089741746,2.0,2.2246470893335424,300.0,0.3400000000001455,402,402.0,352.0959108069404,-49.904089193059576,352.43591080694057,52.43591080694057,17.47863693564686,5519,5117,92230,5.64609356617459,102.33999999999678,402,27542.831541919095,208825,131048,0.21496970881375807,4.436193081883916,46.45299980457299,93.66816494039476,20.916558199029964,1672769820
stock,AAPL,1664544600,1696017540,141.6808,171.22,20.849119993675913,97749,251,361.7506322692252,61.75063226922521,20.583544089741746,3.0,3.226849511778007,300.0,0.37000000000142563,401,401.0,354.3699006879594,-46.63009931204061,354.7399006879608,54.73990068796081,18.246633562653614,3780,3379,93969,3.867047233219777,101.37000000000307,401,39918.94909736609,221513,131419,0.0,0.02959455460195324,22.4030778336786,85.64664101805268,20.880343536044478,1672769820
stock,AAPL,1664544600,1696017540,141.6808,171.22,20.849119993675913,97749,251,361.7506322692252,61.75063226922521,20.583544089741746,4.0,4.22905193422245,300.0,0.36000000000026944,401,401.0,353.9302593203184,-47.069740679681615,354.2902593203187,54.29025932031868,18.0967531067729,2935,2534,94814,3.002588261772499,101.36000000000465,401,53388.34846093133,221790,131429,0.0,0.0,14.404104183109707,78.33464877663772,21.08695468951665,1672769820
stock,AAPL,1664544600,1696017540,141.6808,171.22,20.849119993675913,97749,251,361.7506322692252,61.75063226922521,20.583544089741746,5.0,5.2312543566669145,300.0,0.30000000000350724,402,402.0,356.2402007358385,-45.75979926416147,356.54020073584206,56.54020073584206,18.846733578614018,2448,2046,95301,2.504373446275665,102.29999999999633,402,64829.61632453568,225880,134303,0.0,0.0,10.948191593352883,51.857282502443795,21.06037876785388,1672769820
stock,AAPL,1664544600,1696017540,141.6808,171.22,20.849119993675913,97749,251,361.7506322692252,61.75063226922521,20.583544089741746,6.0,6.233456779111335,300.0,0.4000000000003965,401,401.0,357.993305444551,-43.00669455544897,358.3933054445514,58.3933054445514,19.46443514818379,2091,1690,95658,2.1391523186937973,101.40000000000232,401,76924.88047337277,214226,135492,0.0,0.0,0.0,40.76923076923077,21.1203200914547,1672769820
stock,AAPL,1664544600,1696017540,141.6808,171.22,20.849119993675913,97749,251,361.7506322692252,61.75063226922521,20.583544089741746,7.000000000000001,7.2356592015558,300.0,0.5699999999996983,394,394.0,358.30164354085935,-35.698356459140655,358.87164354085905,58.871643540859054,19.62388118028635,1745,1351,96004,1.7851845031662728,94.56999999999726,394,93163.58549222798,249165,153005,0.0,0.0,0.0,23.686158401184308,21.120320091454687,1672769820
