month,timestamp,close,buys,sales,skipped_buys,realized_profit_this_month,withdrawn_this_month,total_withdrawn,cash,open_lots,open_liquidation_value,account_liquidation_value,total_wealth_including_withdrawals
2021-02,1614556740,45240.96,18661,18643,21659,18.6429999999998,0.6429999999244815,108.30799999969277,0.0,330,259.6385477167347,259.6385477167347,367.94654771642746
2021-03,1617235140,58782.58,5914,5909,38726,5.909000000000308,0.9089999999933571,109.21699999968612,0.0,335,322.8971322074544,322.8971322074544,432.1141322071405
2021-04,1619827140,57775.27,5404,5399,37796,5.399000000000138,0.3989999999901066,109.61599999967623,0.0,340,308.7785405198279,308.7785405198279,418.3945405195042
2021-05,1622505540,37341.41,0,0,44640,0.0,0.0,109.61599999967623,0.0,340,199.57026736097487,199.57026736097487,309.1862673606511
2021-06,1625097540,35037.23,0,0,43200,0.0,0.0,109.61599999967623,0.0,340,187.2556327864419,187.2556327864419,296.87163278611814
2021-07,1627775940,41490.13,0,0,44640,0.0,0.0,109.61599999967623,0.0,340,221.74300158836,221.74300158836,331.3590015880362
2021-08,1630454340,47156.09,0,0,44640,0.0,0.0,109.61599999967623,0.0,340,252.02458849299455,252.02458849299455,361.64058849267076
2021-09,1633046340,43834.43,0,0,43200,0.0,0.0,109.61599999967623,0.0,340,234.27205653765984,234.27205653765984,343.88805653733607
2021-10,1635724740,61359.44,2609,2607,42031,2.606999999999824,0.6069999999987008,110.22299999967494,0.0,342,317.8088108887255,317.8088108887255,428.0318108884004
2021-11,1638316740,56974.12,4428,4424,38772,4.423999999999812,0.4239999999956954,110.64699999967064,0.0,346,292.92706334907155,292.92706334907155,403.5740633487422
2021-12,1640995140,46214.37,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,237.60682374080426,237.60682374080426,348.2538237404749
2022-01,1643673540,38491.92,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,197.90257556005062,197.90257556005062,308.54957555972123
2022-02,1646092740,43178.98,0,0,40320,0.0,0.0,110.64699999967064,0.0,346,222.0006523981115,222.0006523981115,332.64765239778217
2022-03,1648771140,45517.27,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,234.02274985145522,234.02274985145522,344.66974985112586
2022-04,1651363140,37639.8,0,0,43200,0.0,0.0,110.64699999967064,0.0,346,193.52148096445163,193.52148096445163,304.1684809641223
2022-05,1654041540,31762.76,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,163.30523421268032,163.30523421268032,273.95223421235096
2022-06,1656633540,19924.89,0,0,43200,0.0,0.0,110.64699999967064,0.0,346,102.44194232843405,102.44194232843405,213.08894232810468
2022-07,1659311940,23322.53,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,119.91058787341726,119.91058787341726,230.5575878730879
2022-08,1661990340,20059.0,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,103.1314562422206,103.1314562422206,213.77845624189123
2022-09,1664582340,19425.0,0,0,43200,0.0,0.0,110.64699999967064,0.0,346,99.87180505035819,99.87180505035819,210.51880505002885
2022-10,1667260740,20498.0,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,105.38853332933036,105.38853332933036,216.035533329001
2022-11,1669852740,17170.0,0,0,43200,0.0,0.0,110.64699999967064,0.0,346,88.27793527488546,88.27793527488546,198.9249352745561
2022-12,1672531140,16528.0,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,84.97715283769989,84.97715283769989,195.62415283737053
2023-01,1675209540,23127.0,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,118.90528882366199,118.90528882366199,229.55228882333262
2023-02,1677628740,23136.0,0,0,40320,0.0,0.0,110.64699999967064,0.0,346,118.95156147465056,118.95156147465056,229.5985614743212
2023-03,1680307140,28476.0,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,146.40666772787645,146.40666772787645,257.0536677275471
2023-04,1682899140,29235.0,0,0,43200,0.0,0.0,110.64699999967064,0.0,346,150.30899462791362,150.30899462791362,260.95599462758423
2023-05,1685577540,27219.0,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,139.94392080647103,139.94392080647103,250.59092080614167
2023-06,1688169540,30469.0,0,0,43200,0.0,0.0,110.64699999967064,0.0,346,156.6534892190149,156.6534892190149,267.3004892186855
2023-07,1690847940,29231.0,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,150.288429005252,150.288429005252,260.93542900492264
2023-08,1693526340,25932.0,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,133.32693171510368,133.32693171510368,243.97393171477432
2023-09,1696118340,26966.0,0,0,43200,0.0,0.0,110.64699999967064,0.0,346,138.6431451731253,138.6431451731253,249.29014517279595
2023-10,1698796740,34661.0,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,178.20626176836373,178.20626176836373,288.8532617680344
2023-11,1701388740,37719.0,0,0,43200,0.0,0.0,110.64699999967064,0.0,346,193.92868029315113,193.92868029315113,304.57568029282174
2023-12,1704067140,42258.0,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,217.26552060839313,217.26552060839313,327.9125206080638
2024-01,1706745540,42558.0,0,0,44640,0.0,0.0,110.64699999967064,0.0,346,218.80794230801257,218.80794230801257,329.4549423076832
2024-02,1709251140,61161.0,0,0,41760,0.0,0.0,110.64699999967064,0.0,346,314.4535119014135,314.4535119014135,425.10051190108413
2024-03,1711929540,71285.0,12075,12063,32565,12.062999999998754,0.06299999994065608,110.7099999996113,0.0,358,347.6791018362211,347.6791018362211,458.3891018358324
2024-04,1714521540,60632.0,0,0,43200,0.0,0.0,110.7099999996113,0.0,358,295.721109665901,295.721109665901,406.4311096655123
2024-05,1717199940,67477.0,0,0,44640,0.0,0.0,110.7099999996113,0.0,358,329.10630223192385,329.10630223192385,439.81630223153513
2024-06,1719791940,62676.0,0,0,43200,0.0,0.0,110.7099999996113,0.0,358,305.6903329829135,305.6903329829135,416.4003329825248
2024-07,1722470340,64612.0,0,0,44640,0.0,0.0,110.7099999996113,0.0,358,315.13280673131675,315.13280673131675,425.84280673092803
2024-08,1725148740,58967.0,0,0,44640,0.0,0.0,110.7099999996113,0.0,358,287.6003871498414,287.6003871498414,398.3103871494527
2024-09,1727740740,63302.0,0,0,43200,0.0,0.0,110.7099999996113,0.0,358,308.7435295565191,308.7435295565191,419.4535295561304
2024-10,1730419140,70231.0,750,750,43890,0.7500000000000006,0.7500000000014957,111.45999999961279,0.0,358,343.39371051959836,343.39371051959836,454.8537105192112
2024-11,1733011140,96441.0,20432,20412,22768,20.412000000001964,0.4119999998398236,111.87199999945261,0.0,378,367.18257613797135,367.18257613797135,479.05457613742396
2024-12,1735689540,93381.0,10487,10477,34153,10.476999999999633,0.47699999997742815,112.34899999943003,0.0,388,339.4438905809578,339.4438905809578,451.79289058038785
2025-01,1736208000,102263.0,0,0,8641,0.0,0.0,112.34899999943003,0.0,388,371.7303368188442,371.7303368188442,484.0793368182742
