first_timestamp,final_timestamp,first_close,final_close,underlying_price_change_percent,eligible_minutes,trading_sessions,buy_and_hold_final_wealth,buy_and_hold_profit_loss,buy_and_hold_return_percent,target_net_profit_percent,required_reference_price_rise_percent,initial_capital,final_cash,open_lots,open_lot_cost_basis,open_liquidation_value,unrealized_pnl_on_open_lots,final_total_wealth,final_profit_loss,return_percent,buys,sales,skipped_buys,participation_percent_of_eligible_minutes,realized_profit_before_final_liquidation,max_open_lots,average_holding_minutes_closed,maximum_holding_minutes_closed,oldest_open_lot_age_minutes,closed_within_1_hour_percent,closed_within_1_day_percent,closed_within_7_days_percent,closed_within_30_days_percent,maximum_drawdown_percent,maximum_drawdown_timestamp
1664496000,1696031940,19605.0,26911.0,37.266003570517725,525600,365,1232.6791519037054,332.67915190370536,36.96435021152282,1.0,1.222444666889122,900.0,0.6299999995543928,1500,1500.0,1291.4183936742988,-208.58160632570116,1292.0483936738533,392.0483936738533,43.56093263042815,61563,60063,464037,11.712899543378995,600.6299999995988,1500,7502.487488137455,110600,123299,5.704010788671894,56.778715681867375,86.50750045785259,96.04748347568386,27.594473322977542,1669067460
1664496000,1696031940,19605.0,26911.0,37.266003570517725,525600,365,1232.6791519037054,332.67915190370536,36.96435021152282,2.0,2.2246470893335424,900.0,0.6799999996060251,1585,1585.0,1359.4948798382015,-225.50512016179846,1360.1748798378076,460.17487983780757,51.130542204200836,35869,34284,489731,6.824391171993912,685.6799999996664,1585,14008.327470540195,130723,141606,1.6888344417220862,33.66001633415004,72.70446855676117,92.69338466923347,27.732406135766325,1669067460
1664496000,1696031940,19605.0,26911.0,37.266003570517725,525600,365,1232.6791519037054,332.67915190370536,36.96435021152282,3.0,3.226849511778007,900.0,0.14999999965448296,1503,1503.0,1291.6283610182163,-211.3716389817837,1291.7783610178708,391.7783610178708,43.530929001985655,21608,20105,503992,4.111111111111111,603.1499999996933,1503,22896.608157174833,131313,243295,0.1890077095249938,18.98532703307635,55.632927132554094,88.36607809002736,27.714557707770744,1669067460
1664496000,1696031940,19605.0,26911.0,37.266003570517725,525600,365,1232.6791519037054,332.67915190370536,36.96435021152282,4.0,4.22905193422245,900.0,0.599999999916065,1490,1490.0,1292.2272947456136,-197.77270525438644,1292.8272947455296,392.82729474552957,43.64747719394772,16255,14765,509345,3.09265601217656,590.6000000000428,1490,29431.091703352522,134972,243322,0.08804605485946496,11.892990179478497,51.10057568574331,82.64138164578395,27.78755826714987,1669067460
1664496000,1696031940,19605.0,26911.0,37.266003570517725,525600,365,1232.6791519037054,332.67915190370536,36.96435021152282,5.0,5.2312543566669145,900.0,0.4499999999395641,1480,1480.0,1275.418176659076,-204.58182334092407,1275.8681766590155,375.8681766590155,41.76313073989062,13089,11609,512511,2.490296803652968,580.4500000000198,1480,37483.84692910673,150815,247566,0.06029804462055302,7.313291411835645,39.79670944956499,78.43914204496511,27.80066782313601,1669067460
1664496000,1696031940,19605.0,26911.0,37.266003570517725,525600,365,1232.6791519037054,332.67915190370536,36.96435021152282,6.0,6.233456779111335,900.0,0.1799999998816304,1404,1404.0,1240.631907119072,-163.3680928809281,1240.8119071189535,340.8119071189535,37.86798967988372,9807,8403,515793,1.8658675799086757,504.18000000001757,1404,37150.0359395454,155476,247620,0.011900511722004046,2.808520766392955,33.59514459121742,77.48423182196835,27.8028785691001,1669067460
1664496000,1696031940,19605.0,26911.0,37.266003570517725,525600,365,1232.6791519037054,332.67915190370536,36.96435021152282,7.000000000000001,7.2356592015558,900.0,0.3200000000553729,1423,1423.0,1262.5969680311348,-160.4030319688652,1262.9169680311902,362.9169680311902,40.32410755902114,8899,7476,516701,1.6931126331811264,523.3199999999647,1423,39547.225521669345,156927,247796,0.0,0.16051364365971107,27.929373996789728,78.30390583199572,27.776823701413832,1669067460
1664496000,1696031940,19605.0,26911.0,37.266003570517725,525600,365,1232.6791519037054,332.67915190370536,36.96435021152282,8.0,8.237861624000242,900.0,0.8400000000417975,1403,1403.0,1244.9695463699372,-158.03045363006277,1245.809546369979,345.809546369979,38.42328292999766,7701,6298,517899,1.4651826484018264,503.8399999999683,1403,46982.83280406478,161596,247797,0.0,0.0,13.90917751667196,74.89679263258178,27.780644700854083,1669067460
1664496000,1696031940,19605.0,26911.0,37.266003570517725,525600,365,1232.6791519037054,332.67915190370536,36.96435021152282,9.0,9.240064046444685,900.0,0.8999999999739079,1431,1431.0,1266.1927978078295,-164.8072021921705,1267.0927978078034,367.09279780780344,40.78808864531149,7341,5910,518259,1.3966894977168949,531.8999999999444,1431,50700.10558375635,162800,247797,0.0,0.0,12.267343485617598,60.86294416243655,27.786804022862988,1669067460
1664496000,1696031940,19605.0,26911.0,37.266003570517725,525600,365,1232.6791519037054,332.67915190370536,36.96435021152282,10.0,10.242266468889127,900.0,0.6000000000462364,1446,1446.0,1275.961954825397,-170.03804517460298,1276.5619548254433,376.5619548254433,41.84021720282702,6912,5466,518688,1.3150684931506849,546.6000000000557,1446,59471.85510428101,163001,247797,0.0,0.0,17.47164288327845,50.25612879619466,27.791958628130235,1669067460
