asset_type,ticker,first_timestamp,final_timestamp,first_close,final_close,underlying_price_change_percent,eligible_minutes,trading_sessions,buy_and_hold_final_wealth,buy_and_hold_profit_loss,buy_and_hold_return_percent,target_net_profit_percent,required_reference_price_rise_percent,initial_capital,final_cash,open_lots,open_lot_cost_basis,open_liquidation_value,unrealized_pnl_on_open_lots,final_total_wealth,final_profit_loss,return_percent,buys,sales,skipped_buys,participation_percent_of_eligible_minutes,realized_profit_before_final_liquidation,max_open_lots,average_holding_minutes_closed,maximum_holding_minutes_closed,oldest_open_lot_age_minutes,closed_within_1_hour_percent,closed_within_1_day_percent,closed_within_7_days_percent,closed_within_30_days_percent,maximum_drawdown_percent,maximum_drawdown_timestamp
stock,AAPL,1664544600,1696017540,141.6808,171.22,20.849119993675913,97749,251,723.5012645384504,123.50126453845041,20.583544089741746,8.0,8.237861624000242,600.0,0.8400000000000887,795,795.0,714.09632317746,-80.90367682253998,714.93632317746,114.93632317746005,19.156053862910017,3243,2448,94506,3.3176809992941103,195.84000000000822,795,103829.0330882353,266379,167426,0.0,0.0,0.0,26.470588235294116,20.94605215343652,1672769820
stock,AAPL,1664544600,1696017540,141.6808,171.22,20.849119993675913,97749,251,723.5012645384504,123.50126453845041,20.583544089741746,9.0,9.240064046444685,600.0,0.15999999999959869,791,791.0,721.3522413250573,-69.64775867494268,721.512241325057,121.51224132505695,20.252040220842815,2915,2124,94834,2.982127694400966,191.16000000000597,791,117037.02165725047,271974,171747,0.0,0.0,0.0,28.24858757062147,20.2531391083546,1672769820
stock,AAPL,1664544600,1696017540,141.6808,171.22,20.849119993675913,97749,251,723.5012645384504,123.50126453845041,20.583544089741746,10.0,10.242266468889127,600.0,0.6000000000078671,798,798.0,721.1865968491129,-76.8134031508871,721.7865968491208,121.78659684912077,20.297766141520125,2784,1986,94965,2.848110978117423,198.599999999993,798,127178.70191339376,272103,167212,0.0,0.0,0.0,29.909365558912388,20.12604337214919,1672769820
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,667.3016957218214,67.30169572182137,11.216949286970234,1.0,1.222444666889122,600.0,0.24999999994400923,705,705.0,621.3459040924855,-83.65409590751449,621.5959040924295,21.595904092429464,3.59931734873824,11230,10525,86539,11.486258425472286,105.25000000001694,705,28934.14897862233,347010,23335,3.505938242280285,34.07125890736342,69.1021377672209,88.94061757719714,32.84722207909838,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,667.3016957218214,67.30169572182137,11.216949286970234,2.0,2.2246470893335424,600.0,0.8599999999681387,704,704.0,619.1330894363996,-84.86691056360041,619.9930894363678,19.993089436367768,3.332181572727966,5947,5243,91822,6.082705151939776,104.85999999999628,704,58120.63017356475,347037,80953,0.11443829868395956,13.599084493610528,28.68586687011253,77.37936296013733,32.92179478823887,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,667.3016957218214,67.30169572182137,11.216949286970234,3.0,3.226849511778007,600.0,0.05999999996061334,714,714.0,631.3388769721771,-82.6611230278229,631.3988769721377,31.398876972137714,5.23314616202295,4516,3802,93253,4.619051028444599,114.06000000000355,714,77409.3590215676,352875,81022,0.0,6.28616517622304,20.85744345081536,74.9079431877959,32.93212368184884,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,667.3016957218214,67.30169572182137,11.216949286970234,4.0,4.22905193422245,600.0,0.7999999999970946,725,725.0,647.5393122673868,-77.46068773261322,648.3393122673839,48.33931226738389,8.056552044563992,3870,3145,93899,3.958309893729096,125.80000000000847,725,90133.72909379969,362849,81029,0.0,6.677265500794912,19.07790143084261,73.95866454689984,32.97648799736928,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,667.3016957218214,67.30169572182137,11.216949286970234,5.0,5.2312543566669145,600.0,0.6499999999984762,729,729.0,653.6807831290915,-75.31921687090846,654.33078312909,54.33078312909004,9.055130521515009,3322,2593,94447,3.3978050302243044,129.64999999999523,729,108656.22599305824,375862,81029,0.0,8.060161974546856,23.139220979560356,58.50366370998843,32.97648799736929,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,667.3016957218214,67.30169572182137,11.216949286970234,6.0,6.233456779111335,600.0,0.6199999999945938,730,730.0,654.1517572576062,-75.84824274239384,654.7717572576007,54.77175725760071,9.12862620960011,2907,2177,94862,2.973335106219763,130.62000000000342,730,130104.28158015618,377214,81029,0.0,9.508497932935231,23.518603582912263,42.0303169499311,32.93922296876002,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,667.3016957218214,67.30169572182137,11.216949286970234,7.000000000000001,7.2356592015558,600.0,0.9599999999919433,734,734.0,654.9366096389377,-79.06339036106226,655.8966096389297,55.896609638929704,9.316101606488282,2662,1928,95107,2.7227444281929856,134.95999999999333,734,149074.32572614108,405991,81029,0.0,4.149377593360996,11.6701244813278,21.213692946058092,33.569515204683896,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,667.3016957218214,67.30169572182137,11.216949286970234,8.0,8.237861624000242,600.0,0.5199999999968412,727,727.0,658.1521033272554,-68.84789667274458,658.6721033272522,58.672103327252216,9.778683887875372,2321,1594,95448,2.3739631171434707,127.51999999999764,727,176138.9529485571,406051,111267,0.0,0.7528230865746549,3.3877038895859473,3.3877038895859473,33.68993372274131,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,667.3016957218214,67.30169572182137,11.216949286970234,9.0,9.240064046444685,600.0,0.8599999999929082,712,712.0,653.359284034055,-58.64071596594499,654.2192840340479,54.21928403404786,9.036547339007983,1966,1254,95803,2.01086233877814,112.86000000000301,712,205717.55502392346,368542,112706,0.0,0.0,0.0,0.0,33.706781590502516,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,667.3016957218214,67.30169572182137,11.216949286970234,10.0,10.242266468889127,600.0,6.59383658785373e-12,726,726.0,651.0682517996011,-74.93174820039894,651.0682517996077,51.06825179960765,8.511375299934599,1986,1260,95783,2.031318720657877,125.99999999999712,726,214345.19523809524,381549,81029,0.0,0.0,0.0,0.0,33.706781590502516,1673016300
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,1312.0635528107864,712.0635528107864,118.67725880179773,1.0,1.222444666889122,600.0,0.8799999997903285,902,902.0,836.364867909359,-65.63513209064104,837.2448679091493,237.24486790914932,39.54081131819156,31190,30288,66434,31.949110874375155,302.87999999986954,902,8294.75485340729,165648,92549,6.821183306920233,49.03592181722134,83.53143159006868,97.0351294241944,37.58835316322787,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,1312.0635528107864,712.0635528107864,118.67725880179773,2.0,2.2246470893335424,600.0,0.7199999998235302,1022,1022.0,950.4806950423632,-71.51930495763679,951.2006950421868,351.2006950421868,58.533449173697804,22158,21136,75466,22.697287552241253,422.7199999999055,1022,13435.039032929599,167006,92549,1.1780847842543527,25.98883421650265,65.38133989401969,94.44076457229372,37.655282836054575,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,1312.0635528107864,712.0635528107864,118.67725880179773,3.0,3.226849511778007,600.0,0.13999999979546374,1057,1057.0,985.1123462668787,-71.88765373312128,985.2523462666742,385.2523462666742,64.20872437777902,16295,15238,81329,16.691592231418504,457.139999999826,1057,19396.599684998033,169879,103963,0.4003150019687623,13.32852080325502,52.972831080194254,91.54744717154482,37.805075220294015,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,1312.0635528107864,712.0635528107864,118.67725880179773,4.0,4.22905193422245,600.0,0.19999999999987494,1062,1062.0,1000.7155300740891,-61.28446992591091,1000.915530074089,400.915530074089,66.81925501234818,12617,11555,85007,12.92407604687372,462.20000000008883,1062,25611.93119861532,170234,112709,0.3721332756382518,2.717438338381653,40.951968844655994,88.89658156642146,38.01335841416868,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,1312.0635528107864,712.0635528107864,118.67725880179773,5.0,5.2312543566669145,600.0,0.7499999999975104,1080,1080.0,1027.6546429978123,-52.34535700218771,1028.4046429978098,428.4046429978098,71.4007738329683,10695,9615,86929,10.95529787757109,480.75000000007503,1080,30712.933749349973,171330,112709,0.11440457618304732,0.8320332813312532,24.929797191887676,86.60426417056682,38.06075094923357,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,1312.0635528107864,712.0635528107864,118.67725880179773,6.0,6.233456779111335,600.0,0.45999999998585395,1058,1058.0,1005.6399336077446,-52.36006639225536,1006.0999336077305,406.09993360773046,67.68332226795508,8699,7641,88925,8.910718675735476,458.46000000001584,1058,38409.04567464992,171379,114100,0.013087292239235703,1.0862452558565632,17.929590367752912,81.42913231252454,38.06075094923357,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,1312.0635528107864,712.0635528107864,118.67725880179773,7.000000000000001,7.2356592015558,600.0,0.14999999999442704,1072,1072.0,1026.4404323642352,-45.55956763576478,1026.5904323642296,426.5904323642296,71.09840539403827,7817,6745,89807,8.007252315004507,472.14999999996047,1072,43773.55255744996,171419,114121,0.0,0.6375092661230541,13.446997776130466,76.90140845070422,38.06075094923357,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,1312.0635528107864,712.0635528107864,118.67725880179773,8.0,8.237861624000242,600.0,0.32000000002268436,1080,1080.0,1037.8522130170877,-42.147786982912294,1038.1722130171104,438.1722130171104,73.0287021695184,7084,6004,90540,7.25641235761698,480.319999999973,1080,48322.851598934045,171518,114149,0.0,0.31645569620253167,11.159227181878748,76.26582278481013,38.06075094923357,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,1312.0635528107864,712.0635528107864,118.67725880179773,9.0,9.240064046444685,600.0,0.28999999999234327,1111,1111.0,1066.306137068957,-44.693862931042986,1066.5961370689492,466.59613706894925,77.76602284482487,6792,5681,90832,6.9573055805949355,511.2899999999375,1111,51852.00528076043,179955,114149,0.0,0.33444816053511706,11.283224784368949,67.87537405386375,38.06075094923357,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,1312.0635528107864,712.0635528107864,118.67725880179773,10.0,10.242266468889127,600.0,0.6000000000313435,1143,1143.0,1090.208020562011,-52.791979437989085,1090.8080205620422,490.8080205620422,81.80133676034036,6579,5436,91045,6.739121527493239,543.600000000055,1143,56137.53421633554,179997,124191,0.0,0.6622516556291391,10.467255334805003,52.225901398086826,38.06075094923357,1667577780
