month,timestamp,close,buys,sales,skipped_buys,realized_profit_this_month,withdrawn_this_month,total_withdrawn,cash,open_lots,open_liquidation_value,account_liquidation_value,total_wealth_including_withdrawals
2021-05,1622505540,37341.41,0,0,44640,0.0,0.0,149.73999999955674,0.0,855,498.1576373762226,498.1576373762226,647.8976373757794
2021-06,1625097540,35037.23,0,0,43200,0.0,0.0,149.73999999955674,0.0,855,467.4184428763485,467.4184428763485,617.1584428759052
2021-07,1627775940,41490.13,0,0,44640,0.0,0.0,149.73999999955674,0.0,855,553.5041428599598,553.5041428599598,703.2441428595165
2021-08,1630454340,47156.09,0,0,44640,0.0,0.0,149.73999999955674,0.0,855,629.0915737327679,629.0915737327679,778.8315737323246
2021-09,1633046340,43834.43,0,0,43200,0.0,0.0,149.73999999955674,0.0,855,584.7785631162136,584.7785631162136,734.5185631157703
2021-10,1635724740,61359.44,1720,1703,42920,17.029999999999863,0.029999999990645065,149.7699999995474,0.0,872,809.0961256623847,809.0961256623847,958.8661256619321
2021-11,1638316740,56974.12,3073,3043,40127,30.430000000001957,0.4299999999852808,150.19999999953268,0.0,902,763.4950544961287,763.4950544961287,913.6950544956613
2021-12,1640995140,46214.37,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,619.3065016476647,619.3065016476647,769.5065016471974
2022-01,1643673540,38491.92,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,515.8199996430067,515.8199996430067,666.0199996425393
2022-02,1646092740,43178.98,0,0,40320,0.0,0.0,150.19999999953268,0.0,902,578.6300462067206,578.6300462067206,728.8300462062533
2022-03,1648771140,45517.27,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,609.964849639889,609.964849639889,760.1648496394217
2022-04,1651363140,37639.8,0,0,43200,0.0,0.0,150.19999999953268,0.0,902,504.40096577574843,504.40096577574843,654.6009657752811
2022-05,1654041540,31762.76,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,425.64431319250656,425.64431319250656,575.8443131920392
2022-06,1656633540,19924.89,0,0,43200,0.0,0.0,150.19999999953268,0.0,902,267.00816048373133,267.00816048373133,417.208160483264
2022-07,1659311940,23322.53,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,312.53903199097397,312.53903199097397,462.73903199050665
2022-08,1661990340,20059.0,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,268.80533298518424,268.80533298518424,419.0053329847169
2022-09,1664582340,19425.0,0,0,43200,0.0,0.0,150.19999999953268,0.0,902,260.3092673232565,260.3092673232565,410.5092673227892
2022-10,1667260740,20498.0,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,274.6882554230174,274.6882554230174,424.88825542255006
2022-11,1669852740,17170.0,0,0,43200,0.0,0.0,150.19999999953268,0.0,902,230.0906110651385,230.0906110651385,380.29061106467117
2022-12,1672531140,16528.0,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,221.48733952735054,221.48733952735054,371.6873395268832
2023-01,1675209540,23127.0,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,309.91878637760385,309.91878637760385,460.11878637713653
2023-02,1677628740,23136.0,0,0,40320,0.0,0.0,150.19999999953268,0.0,902,310.03939298794666,310.03939298794666,460.23939298747933
2023-03,1680307140,28476.0,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,381.59931512468745,381.59931512468745,531.7993151242201
2023-04,1682899140,29235.0,0,0,43200,0.0,0.0,150.19999999953268,0.0,902,391.77047259693205,391.77047259693205,541.9704725964648
2023-05,1685577540,27219.0,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,364.75459188013997,364.75459188013997,514.9545918796726
2023-06,1688169540,30469.0,0,0,43200,0.0,0.0,150.19999999953268,0.0,902,408.30697894838113,408.30697894838113,558.5069789479138
2023-07,1690847940,29231.0,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,391.7168696590019,391.7168696590019,541.9168696585346
2023-08,1693526340,25932.0,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,347.50784660111657,347.50784660111657,497.70784660064925
2023-09,1696118340,26966.0,0,0,43200,0.0,0.0,150.19999999953268,0.0,902,361.3642060560585,361.3642060560585,511.56420605559117
2023-10,1698796740,34661.0,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,464.48285789917094,464.48285789917094,614.6828578987036
2023-11,1701388740,37719.0,0,0,43200,0.0,0.0,150.19999999953268,0.0,902,505.46230394676513,505.46230394676513,655.6623039462978
2023-12,1704067140,42258.0,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,566.2882377629948,566.2882377629948,716.4882377625274
2024-01,1706745540,42558.0,0,0,44640,0.0,0.0,150.19999999953268,0.0,902,570.3084581077555,570.3084581077555,720.5084581072882
2024-02,1709251140,61161.0,0,0,41760,0.0,0.0,150.19999999953268,0.0,902,819.6023216863678,819.6023216863678,969.8023216859004
2024-03,1711929540,71285.0,9216,9125,35424,91.25000000000978,0.24999999993799804,150.44999999947066,0.0,993,964.9384166071405,964.9384166071405,1115.3884166066111
2024-04,1714521540,60632.0,0,0,43200,0.0,0.0,150.44999999947066,0.0,993,820.7357238651067,820.7357238651067,971.1857238645773
2024-05,1717199940,67477.0,0,0,44640,0.0,0.0,150.44999999947066,0.0,993,913.3920114666482,913.3920114666482,1063.842011466119
2024-06,1719791940,62676.0,0,0,43200,0.0,0.0,150.44999999947066,0.0,993,848.4040148596357,848.4040148596357,998.8540148591064
2024-07,1722470340,64612.0,0,0,44640,0.0,0.0,150.44999999947066,0.0,993,874.6103804982894,874.6103804982894,1025.06038049776
2024-08,1725148740,58967.0,0,0,44640,0.0,0.0,150.44999999947066,0.0,993,798.1977079620291,798.1977079620291,948.6477079614997
2024-09,1727740740,63302.0,0,0,43200,0.0,0.0,150.44999999947066,0.0,993,856.8777673853574,856.8777673853574,1007.3277673848281
2024-10,1730419140,70231.0,0,0,44640,0.0,0.0,150.44999999947066,0.0,993,950.6711080414684,950.6711080414684,1101.1211080409391
2024-11,1733011140,96441.0,18527,18344,24673,183.43999999997814,0.43999999985408067,150.88999999932474,0.0,1176,1143.083639165257,1143.083639165257,1293.9736391645818
2024-12,1735689540,93381.0,6634,6569,38006,65.6899999999967,0.6899999999573794,151.5799999992821,0.0,1241,1086.0455993723547,1086.0455993723547,1237.6255993716368
2025-01,1736208000,102263.0,0,0,8641,0.0,0.0,151.5799999992821,0.0,1241,1189.3455963056201,1189.3455963056201,1340.9255963049022
